"route_id","route_short_name","route_type","route_url","agency_id","route_desc","route_color","route_text_color","route_long_name"
"43-305-43E","43E","3",,"19","Seckenheim - Friedrichsfeld","9D9D9C","000000","MA Seckenheim Rathaus - Friedrichsfeld - MA Seckenheim Rathaus"
"43-832-43","43","3",,"19","Seckenheim - Friedrichsfeld","4A96D2","000000","MA Seckenheim Rathaus - Friedrichsfeld - MA Seckenheim Rathaus"
"43-11-43","43","3",,"19","Seckenheim - Friedrichsfeld","4A96D2","000000","MA Seckenheim Rathaus - Friedrichsfeld - MA Seckenheim Rathaus"
"46-4-46","46","3",,"19","Seckenheim - Neckarhausen - Friedrichsf.","A89BB1","000000","MA Seckenheim Rathaus - Neckarhausen - Neu-Edingen - MA Friedrichsfeld - Neckarhausen - MA Seckenheim Rathaus"
"58-802-58","58","3",,"19","Feudenheim - Luzenberg - Öllager - Luzenberg","A2C3D6","000000","(MA Seckenheim OEG-Bahnhof -) MA Feudenheim - Käfertal - Luzenberg - MA Friesenheimer Insel"
"58-811-58","58","3",,"19","Feudenheim - Luzenberg - Öllager - Luzenberg","A2C3D6","000000","(MA Seckenheim OEG-Bahnhof -) MA Feudenheim - Käfertal - Luzenberg - MA Friesenheimer Insel"
"62-14-62","62","3",,"19","Neuhermsheim - Neckarvorlandstraße","A89BB1","000000","MA Neuhermsheim - Oststadt - Kurpfalzbrücke - Neckarspitze - Kurpfalzbrücke - Oststadt - MA Neuhermsheim"
"62-11-62","62","3",,"19","Neuhermsheim - Neckarvorlandstraße","A89BB1","000000","MA Neuhermsheim - Oststadt - Kurpfalzbrücke - Neckarspitze - Kurpfalzbrücke - Oststadt - MA Neuhermsheim"
"106-213-6","6","3",,"19",,"966C29","FFFFFF","Luisenpark/Technoseum - Neuostheim"
"44-15-44","44","3",,"19","Seckenheim","009A93","FFFFFF","Finde keine Linie 44 im Fahrplanbuch"
"46-11-46","46","3",,"19","Seckenheim - Neckarhausen - Friedrichsf.","A89BB1","000000","MA Seckenheim Rathaus - Neckarhausen - Neu-Edingen - MA Friedrichsfeld - Neckarhausen - MA Seckenheim Rathaus"
"106-218-6","6","3",,"19",,"966C29","FFFFFF","Neuostheim - Planetarium"
"44-5-44","44","3",,"19","Seckenheim","009A93","FFFFFF","Finde keine Linie 44 im Fahrplanbuch"
"45-2-45","45","3",,"19","Neuostheim - Rheinau","0069B4","FFFFFF","MA Neuostheim - Mallau - MA Rheinau Karlsplatz"
"45-1-45","45","3",,"19","Neuostheim - Rheinau","0069B4","FFFFFF","MA Neuostheim - Mallau - MA Rheinau Karlsplatz"
"107-201-7","7","3",,"19",,"FFCC00","000000","MA Hauptbahnhof - Vogelstang"
"45-22-45","45","3",,"19","Neuostheim - Rheinau","0069B4","FFFFFF","MA Neuostheim - Mallau - MA Rheinau Karlsplatz"
"45-12-45","45","3",,"19","Neuostheim - Rheinau","0069B4","FFFFFF","MA Neuostheim - Mallau - MA Rheinau Karlsplatz"
"45-11-45","45","3",,"19","Neuostheim - Rheinau","0069B4","FFFFFF","MA Neuostheim - Mallau - MA Rheinau Karlsplatz"
"60-24-60","60","3",,"19","Oststadt - Pfeifferswörth","4E2583","FFFFFF","Pfeifferswörth - Dudenstraße - Ulmenweg - Sandgewann - Herzogenriedstraße - Neckarstadt West - MA Hauptbahnhof - Lanzvilla"
"61-11-61","61","3",,"19","Kurpfalzbrücke - Wohlgelegen","4A96D2","000000","MA Kurpfalzbrücke - Carl-Benz-Straße - Bonifatiuskirche - Ludolf-Krehl-Straße - Einkaufszentrum Wohlgelegen"
"61-12-61","61","3",,"19","Kurpfalzbrücke - Wohlgelegen","4A96D2","000000","MA Kurpfalzbrücke - Carl-Benz-Straße - Bonifatiuskirche - Ludolf-Krehl-Straße - Einkaufszentrum Wohlgelegen"
"60-857-60","60","3",,"19","Oststadt - Pfeifferswörth","4E2583","FFFFFF","Pfeifferswörth - Dudenstraße - Ulmenweg - Sandgewann - Herzogenriedstraße - Neckarstadt West - MA Hauptbahnhof - Lanzvilla"
"46-3-46","46","3",,"19","Seckenheim - Neckarhausen - Friedrichsf.","A89BB1","000000","MA Seckenheim Rathaus - Neckarhausen - Neu-Edingen - MA Friedrichsfeld - Neckarhausen - MA Seckenheim Rathaus"
"46-8-46","46","3",,"19","Seckenheim - Neckarhausen - Friedrichsf.","A89BB1","000000","MA Seckenheim Rathaus - Neckarhausen - Neu-Edingen - MA Friedrichsfeld - Neckarhausen - MA Seckenheim Rathaus"
"43-351-4346","4346","3",,"19","Seckenheim - Friedrichsfeld","9D9D9C","000000","MA Seckenheim Rathaus - Friedrichsfeld - MA Seckenheim Rathaus"
"58-33-58","58","3",,"19","Feudenheim - Luzenberg - Öllager - Luzenberg","A2C3D6","000000","(MA Seckenheim OEG-Bahnhof -) MA Feudenheim - Käfertal - Luzenberg - MA Friesenheimer Insel"
"46-301-46E","46E","3",,"19","Seckenheim - Neckarhausen - Friedrichsf.","9D9D9C","000000","MA Seckenheim Rathaus - Neckarhausen - Neu-Edingen - MA Friedrichsfeld - Neckarhausen - MA Seckenheim Rathaus"
"46-302-46E","46E","3",,"19","Seckenheim - Neckarhausen - Friedrichsf.","9D9D9C","000000","MA Seckenheim Rathaus - Neckarhausen - Neu-Edingen - MA Friedrichsfeld - Neckarhausen - MA Seckenheim Rathaus"
"48-52-48","48","3",,"19","Rheinau Bf. - Rheinau Hafen","009FE3","000000","MA Rheinau Bahnhof - Am Rheinauer See - MA Rheinauhafen"
"48-51-48","48","3",,"19","Rheinau Bf. - Rheinau Hafen","009FE3","000000","MA Rheinau Bahnhof - Am Rheinauer See - MA Rheinauhafen"
"42-22-42","42","3",,"19","Seckenheim - Edingen/Neckarhausen","A2C3D6","000000","Edingen Bf - Neckarhausen - MA Seckenheim OEG-Bf"
"44-1-44","44","3",,"19","Seckenheim","009A93","FFFFFF","Finde keine Linie 44 im Fahrplanbuch"
"44-812-44","44","3",,"19","Seckenheim","009A93","FFFFFF","Finde keine Linie 44 im Fahrplanbuch"
"57-2-57","57","3",,"19","Feudenheim - Wallstadt","5BC5F2","000000","MA Feudenheim - Wallstadt - (Vogelstang -) Wallstadt - MA Feudenheim"
"57-1-57","57","3",,"19","Feudenheim - Wallstadt","5BC5F2","000000","MA Feudenheim - Wallstadt - (Vogelstang -) Wallstadt - MA Feudenheim"
"47-11-47","47","3",,"19","Rheinau Bf. - Fridtjof-Nansen-Weg","83D0F5","000000","MA Fridtjof-Nansen-Weg - Rheinau Süd - MA Rheinau Bf"
"47-12-47","47","3",,"19","Rheinau Bf. - Fridtjof-Nansen-Weg","83D0F5","000000","MA Fridtjof-Nansen-Weg - Rheinau Süd - MA Rheinau Bf"
"47-14-47","47","3",,"19","Rheinau Bf. - Fridtjof-Nansen-Weg","83D0F5","000000","MA Fridtjof-Nansen-Weg - Rheinau Süd - MA Rheinau Bf"
"48-22-48","48","3",,"19","Rheinau Bf. - Rheinau Hafen","009FE3","000000","MA Rheinau Bahnhof - Am Rheinauer See - MA Rheinauhafen"
"48-323-48E","48E","3",,"19","Rheinau Bf. - Rheinau Hafen","9D9D9C","000000","MA Rheinau Bahnhof - Am Rheinauer See - MA Rheinauhafen"
"48-32-48","48","3",,"19","Rheinau Bf. - Rheinau Hafen","009FE3","000000","MA Rheinau Bahnhof - Am Rheinauer See - MA Rheinauhafen"
"48-31-48","48","3",,"19","Rheinau Bf. - Rheinau Hafen","009FE3","000000","MA Rheinau Bahnhof - Am Rheinauer See - MA Rheinauhafen"
"48-42-48","48","3",,"19","Rheinau Bf. - Rheinau Hafen","009FE3","000000","MA Rheinau Bahnhof - Am Rheinauer See - MA Rheinauhafen"
"48-41-48","48","3",,"19","Rheinau Bf. - Rheinau Hafen","009FE3","000000","MA Rheinau Bahnhof - Am Rheinauer See - MA Rheinauhafen"
"57-304-57E","57E","3",,"19","Feudenheim - Wallstadt","9D9D9C","000000","MA Feudenheim - Wallstadt - (Vogelstang -) Wallstadt - MA Feudenheim"
"57-308-57E","57E","3",,"19","Feudenheim - Wallstadt","9D9D9C","000000","MA Feudenheim - Wallstadt - (Vogelstang -) Wallstadt - MA Feudenheim"
"57-301-57E","57E","3",,"19","Feudenheim - Wallstadt","9D9D9C","000000","MA Feudenheim - Wallstadt - (Vogelstang -) Wallstadt - MA Feudenheim"
"48-33-48","48","3",,"19","Rheinau Bf. - Rheinau Hafen","009FE3","000000","MA Rheinau Bahnhof - Am Rheinauer See - MA Rheinauhafen"
"47-403-E","E","3",,"19","Rheinau Bf. - Fridtjof-Nansen-Weg","9C9C9C","000000","MA Fridtjof-Nansen-Weg - Rheinau Süd - MA Rheinau Bf"
"48-12-48","48","3",,"19","Rheinau Bf. - Rheinau Hafen","009FE3","000000","MA Rheinau Bahnhof - Am Rheinauer See - MA Rheinauhafen"
"48-13-48","48","3",,"19","Rheinau Bf. - Rheinau Hafen","009FE3","000000","MA Rheinau Bahnhof - Am Rheinauer See - MA Rheinauhafen"
"50-26-50","50","3",,"19","Sandhofen - Neckarau West","92C56E","000000","MA Neckarau West - Neuostheim - Käfertal Süd - Speckweg - Waldhof Bf - Schönau - MA Sandhofen"
"50-2-50","50","3",,"19","Sandhofen - Neckarau West","92C56E","000000","MA Neckarau West - Neuostheim - Käfertal Süd - Speckweg - Waldhof Bf - Schönau - MA Sandhofen"
"50-1-50","50","3",,"19","Sandhofen - Neckarau West","92C56E","000000","MA Neckarau West - Neuostheim - Käfertal Süd - Speckweg - Waldhof Bf - Schönau - MA Sandhofen"
"50-12-50","50","3",,"19","Sandhofen - Neckarau West","92C56E","000000","MA Neckarau West - Neuostheim - Käfertal Süd - Speckweg - Waldhof Bf - Schönau - MA Sandhofen"
"50-11-50","50","3",,"19","Sandhofen - Neckarau West","92C56E","000000","MA Neckarau West - Neuostheim - Käfertal Süd - Speckweg - Waldhof Bf - Schönau - MA Sandhofen"
"50-22-50","50","3",,"19","Sandhofen - Neckarau West","92C56E","000000","MA Neckarau West - Neuostheim - Käfertal Süd - Speckweg - Waldhof Bf - Schönau - MA Sandhofen"
"50-6-50","50","3",,"19","Sandhofen - Neckarau West","92C56E","000000","MA Neckarau West - Neuostheim - Käfertal Süd - Speckweg - Waldhof Bf - Schönau - MA Sandhofen"
"50-7-50","50","3",,"19","Sandhofen - Neckarau West","92C56E","000000","MA Neckarau West - Neuostheim - Käfertal Süd - Speckweg - Waldhof Bf - Schönau - MA Sandhofen"
"103-12-3","3","3",,"19",,"D6AD00","000000","Luzenberg - Sandhofen"
"103-11-3","3","3",,"19",,"D6AD00","000000","Sandhofen - Luzenberg"
"50-8-50","50","3",,"19","Sandhofen - Neckarau West","92C56E","000000","MA Neckarau West - Neuostheim - Käfertal Süd - Speckweg - Waldhof Bf - Schönau - MA Sandhofen"
"50-4-50","50","3",,"19","Sandhofen - Neckarau West","92C56E","000000","MA Neckarau West - Neuostheim - Käfertal Süd - Speckweg - Waldhof Bf - Schönau - MA Sandhofen"
"60-324-60E","60E","3",,"19","Oststadt - Pfeifferswörth","9D9D9C","000000","Pfeifferswörth - Dudenstraße - Ulmenweg - Sandgewann - Herzogenriedstraße - Neckarstadt West - MA Hauptbahnhof - Lanzvilla"
"58-21-58","58","3",,"19","Feudenheim - Luzenberg - Öllager - Luzenberg","A2C3D6","000000","(MA Seckenheim OEG-Bahnhof -) MA Feudenheim - Käfertal - Luzenberg - MA Friesenheimer Insel"
"63-2-63","63","3",,"19","MA Hauptbahnhof - Lindenhof","A2C3D6","000000","MA Pfalzplatz - Hochschule - Möhlstraße - Kunstverein - Wasserturm - MA Hauptbahnhof"
"50-3-50","50","3",,"19","Sandhofen - Neckarau West","92C56E","000000","MA Neckarau West - Neuostheim - Käfertal Süd - Speckweg - Waldhof Bf - Schönau - MA Sandhofen"
"50-36-50","50","3",,"19","Sandhofen - Neckarau West","92C56E","000000","MA Neckarau West - Neuostheim - Käfertal Süd - Speckweg - Waldhof Bf - Schönau - MA Sandhofen"
"42-25-42","42","3",,"19","Seckenheim - Edingen/Neckarhausen","A2C3D6","000000","Edingen Bf - Neckarhausen - MA Seckenheim OEG-Bf"
"42-26-42","42","3",,"19","Seckenheim - Edingen/Neckarhausen","A2C3D6","000000","Edingen Bf - Neckarhausen - MA Seckenheim OEG-Bf"
"43-826-43","43","3",,"19","Seckenheim - Friedrichsfeld","4A96D2","000000","MA Seckenheim Rathaus - Friedrichsfeld - MA Seckenheim Rathaus"
"58-832-58","58","3",,"19","Feudenheim - Luzenberg - Öllager - Luzenberg","A2C3D6","000000","(MA Seckenheim OEG-Bahnhof -) MA Feudenheim - Käfertal - Luzenberg - MA Friesenheimer Insel"
"51-31-51","51","3",,"19","Sandhofen - Blumenau","0069B4","FFFFFF","MA Blumenau - Schönau - MA Sandhofen"
"51-32-51","51","3",,"19","Sandhofen - Blumenau","0069B4","FFFFFF","MA Blumenau - Schönau - MA Sandhofen"
"52-4-52","52","3",,"19","Sandhofen - Kirschgartshausen","A89BB1","000000","MA Sandhofen - Scharhof - IKEA - MA Sandhofen"
"52-5-52","52","3",,"19","Sandhofen - Kirschgartshausen","A89BB1","000000","MA Sandhofen - Scharhof - IKEA - MA Sandhofen"
"51-34-51","51","3",,"19","Sandhofen - Blumenau","0069B4","FFFFFF","MA Blumenau - Schönau - MA Sandhofen"
"52-1-52","52","3",,"19","Sandhofen - Kirschgartshausen","A89BB1","000000","MA Sandhofen - Scharhof - IKEA - MA Sandhofen"
"51-1-51","51","3",,"19","Sandhofen - Blumenau","0069B4","FFFFFF","MA Blumenau - Schönau - MA Sandhofen"
"51-2-51","51","3",,"19","Sandhofen - Blumenau","0069B4","FFFFFF","MA Blumenau - Schönau - MA Sandhofen"
"51-21-51","51","3",,"19","Sandhofen - Blumenau","0069B4","FFFFFF","MA Blumenau - Schönau - MA Sandhofen"
"51-44-51","51","3",,"19","Sandhofen - Blumenau","0069B4","FFFFFF","MA Blumenau - Schönau - MA Sandhofen"
"51-41-51","51","3",,"19","Sandhofen - Blumenau","0069B4","FFFFFF","MA Blumenau - Schönau - MA Sandhofen"
"51-42-51","51","3",,"19","Sandhofen - Blumenau","0069B4","FFFFFF","MA Blumenau - Schönau - MA Sandhofen"
"57-306-57E","57E","3",,"19","Feudenheim - Wallstadt","9D9D9C","000000","MA Feudenheim - Wallstadt - (Vogelstang -) Wallstadt - MA Feudenheim"
"56-804-56","56","3",,"19","Vogelstang - Käfertal","0BBBEF","000000","MA Vogelstang, Warnemünder Weg - MA Käfertal Bf"
"60-312-60E","60E","3",,"19","Oststadt - Pfeifferswörth","9D9D9C","000000","Pfeifferswörth - Dudenstraße - Ulmenweg - Sandgewann - Herzogenriedstraße - Neckarstadt West - MA Hauptbahnhof - Lanzvilla"
"59-2-59","59","3",,"19","Sandhofen - Groß-Gerauer-Straße - Sandhofen","A89BB1","000000","MA Sandhofen - Groß-Gerauer Straße - Sandhofen Rathaus - Sandhofen"
"59-1-59","59","3",,"19","Sandhofen - Groß-Gerauer-Straße - Sandhofen","A89BB1","000000","MA Sandhofen - Groß-Gerauer Straße - Sandhofen Rathaus - Sandhofen"
"51-3-51","51","3",,"19","Sandhofen - Blumenau","0069B4","FFFFFF","MA Blumenau - Schönau - MA Sandhofen"
"51-12-51","51","3",,"19","Sandhofen - Blumenau","0069B4","FFFFFF","MA Blumenau - Schönau - MA Sandhofen"
"102-1-2","2","3",,"19",,"B10346","FFFFFF","Neckarstadt West - Kurpfalzbrücke"
"102-2-2","2","3",,"19",,"B10346","FFFFFF","Kurpfalzbrücke - Neckarstadt West"
"52-13-52","52","3",,"19","Sandhofen - Kirschgartshausen","A89BB1","000000","MA Sandhofen - Scharhof - IKEA - MA Sandhofen"
"51-4-51","51","3",,"19","Sandhofen - Blumenau","0069B4","FFFFFF","MA Blumenau - Schönau - MA Sandhofen"
"52-52-52","52","3",,"19","Sandhofen - Kirschgartshausen","A89BB1","000000","MA Sandhofen - Scharhof - IKEA - MA Sandhofen"
"52-31-52","52","3",,"19","Sandhofen - Kirschgartshausen","A89BB1","000000","MA Sandhofen - Scharhof - IKEA - MA Sandhofen"
"52-43-52","52","3",,"19","Sandhofen - Kirschgartshausen","A89BB1","000000","MA Sandhofen - Scharhof - IKEA - MA Sandhofen"
"52-11-52","52","3",,"19","Sandhofen - Kirschgartshausen","A89BB1","000000","MA Sandhofen - Scharhof - IKEA - MA Sandhofen"
"52-21-52","52","3",,"19","Sandhofen - Kirschgartshausen","A89BB1","000000","MA Sandhofen - Scharhof - IKEA - MA Sandhofen"
"53-913-53","53","3",,"19","Kurpfalzbrücke - Käfertal / Im Rott","0BBBEF","000000","MA Kurpfalzbrücke - Luzenberg - Karl-Feuerstein-Straße - Waldstraße - Käfertal Wald - Kometenweg - Sonnenschein - Feuerwache Nord - Käfertal Rathaus - MA Käfertal Bf - Im Rott"
"64-832-64","64","3",,"19","MA Hauptbahnhof - Fahrlach - Käfertal","0091A6","FFFFFF","MA Hauptbahnhof - Wasserturm - Fahrlach - Feudenheim - MA Käfertal Bf"
"62-12-62","62","3",,"19","Neuhermsheim - Neckarvorlandstraße","A89BB1","000000","MA Neuhermsheim - Oststadt - Kurpfalzbrücke - Neckarspitze - Kurpfalzbrücke - Oststadt - MA Neuhermsheim"
"61-2-61","61","3",,"19","Kurpfalzbrücke - Wohlgelegen","4A96D2","000000","MA Kurpfalzbrücke - Carl-Benz-Straße - Bonifatiuskirche - Ludolf-Krehl-Straße - Einkaufszentrum Wohlgelegen"
"61-1-61","61","3",,"19","Kurpfalzbrücke - Wohlgelegen","4A96D2","000000","MA Kurpfalzbrücke - Carl-Benz-Straße - Bonifatiuskirche - Ludolf-Krehl-Straße - Einkaufszentrum Wohlgelegen"
"53-955-53E","53E","3",,"19","Kurpfalzbrücke - Käfertal / Im Rott","9D9D9C","000000","MA Kurpfalzbrücke - Luzenberg - Karl-Feuerstein-Straße - Waldstraße - Käfertal Wald - Kometenweg - Sonnenschein - Feuerwache Nord - Käfertal Rathaus - MA Käfertal Bf - Im Rott"
"53-303-53E","53E","3",,"19","Kurpfalzbrücke - Käfertal / Im Rott","9D9D9C","000000","MA Kurpfalzbrücke - Luzenberg - Karl-Feuerstein-Straße - Waldstraße - Käfertal Wald - Kometenweg - Sonnenschein - Feuerwache Nord - Käfertal Rathaus - MA Käfertal Bf - Im Rott"
"53-934-53E","53E","3",,"19","Kurpfalzbrücke - Käfertal / Im Rott","9D9D9C","000000","MA Kurpfalzbrücke - Luzenberg - Karl-Feuerstein-Straße - Waldstraße - Käfertal Wald - Kometenweg - Sonnenschein - Feuerwache Nord - Käfertal Rathaus - MA Käfertal Bf - Im Rott"
"53-915-53","53","3",,"19","Kurpfalzbrücke - Käfertal / Im Rott","0BBBEF","000000","MA Kurpfalzbrücke - Luzenberg - Karl-Feuerstein-Straße - Waldstraße - Käfertal Wald - Kometenweg - Sonnenschein - Feuerwache Nord - Käfertal Rathaus - MA Käfertal Bf - Im Rott"
"53-939-53E","53E","3",,"19","Kurpfalzbrücke - Käfertal / Im Rott","9D9D9C","000000","MA Kurpfalzbrücke - Luzenberg - Karl-Feuerstein-Straße - Waldstraße - Käfertal Wald - Kometenweg - Sonnenschein - Feuerwache Nord - Käfertal Rathaus - MA Käfertal Bf - Im Rott"
"53-924-53","53","3",,"19","Kurpfalzbrücke - Käfertal / Im Rott","0BBBEF","000000","MA Kurpfalzbrücke - Luzenberg - Karl-Feuerstein-Straße - Waldstraße - Käfertal Wald - Kometenweg - Sonnenschein - Feuerwache Nord - Käfertal Rathaus - MA Käfertal Bf - Im Rott"
"64-831-64","64","3",,"19","MA Hauptbahnhof - Fahrlach - Käfertal","0091A6","FFFFFF","MA Hauptbahnhof - Wasserturm - Fahrlach - Feudenheim - MA Käfertal Bf"
"53-932-53","53","3",,"19","Kurpfalzbrücke - Käfertal / Im Rott","0BBBEF","000000","MA Kurpfalzbrücke - Luzenberg - Karl-Feuerstein-Straße - Waldstraße - Käfertal Wald - Kometenweg - Sonnenschein - Feuerwache Nord - Käfertal Rathaus - MA Käfertal Bf - Im Rott"
"53-923-53","53","3",,"19","Kurpfalzbrücke - Käfertal / Im Rott","0BBBEF","000000","MA Kurpfalzbrücke - Luzenberg - Karl-Feuerstein-Straße - Waldstraße - Käfertal Wald - Kometenweg - Sonnenschein - Feuerwache Nord - Käfertal Rathaus - MA Käfertal Bf - Im Rott"
"60-851-60E","60E","3",,"19","Oststadt - Pfeifferswörth","9D9D9C","000000","Pfeifferswörth - Dudenstraße - Ulmenweg - Sandgewann - Herzogenriedstraße - Neckarstadt West - MA Hauptbahnhof - Lanzvilla"
"64-803-64","64","3",,"19","MA Hauptbahnhof - Fahrlach - Käfertal","0091A6","FFFFFF","MA Hauptbahnhof - Wasserturm - Fahrlach - Feudenheim - MA Käfertal Bf"
"48-312-48E","48E","3",,"19","Rheinau Bf. - Rheinau Hafen","9D9D9C","000000","MA Rheinau Bahnhof - Am Rheinauer See - MA Rheinauhafen"
"48-311-48E","48E","3",,"19","Rheinau Bf. - Rheinau Hafen","9D9D9C","000000","MA Rheinau Bahnhof - Am Rheinauer See - MA Rheinauhafen"
"48-11-48","48","3",,"19","Rheinau Bf. - Rheinau Hafen","009FE3","000000","MA Rheinau Bahnhof - Am Rheinauer See - MA Rheinauhafen"
"48-324-48E","48E","3",,"19","Rheinau Bf. - Rheinau Hafen","9D9D9C","000000","MA Rheinau Bahnhof - Am Rheinauer See - MA Rheinauhafen"
"48-23-48","48","3",,"19","Rheinau Bf. - Rheinau Hafen","009FE3","000000","MA Rheinau Bahnhof - Am Rheinauer See - MA Rheinauhafen"
"58-812-58","58","3",,"19","Feudenheim - Luzenberg - Öllager - Luzenberg","A2C3D6","000000","(MA Seckenheim OEG-Bahnhof -) MA Feudenheim - Käfertal - Luzenberg - MA Friesenheimer Insel"
"54-801-54","54","3",,"19","Vogelstang real - Käfertal","B2A0CD","000000","MA Käfertal Bf - Platz der Freundschaft/Vogelstang Zentrum - MA real Vogelstang - Gorgsheimerstraße/Vogelstang Zentrum - Käfertal Rathaus - MA Käfertal Bf"
"54-862-54","54","3",,"19","Vogelstang real - Käfertal","B2A0CD","000000","MA Käfertal Bf - Platz der Freundschaft/Vogelstang Zentrum - MA real Vogelstang - Gorgsheimerstraße/Vogelstang Zentrum - Käfertal Rathaus - MA Käfertal Bf"
"56-802-56","56","3",,"19","Vogelstang - Käfertal","0BBBEF","000000","MA Vogelstang, Warnemünder Weg - MA Käfertal Bf"
"53-937-53E","53E","3",,"19","Kurpfalzbrücke - Käfertal / Im Rott","9D9D9C","000000","MA Kurpfalzbrücke - Luzenberg - Karl-Feuerstein-Straße - Waldstraße - Käfertal Wald - Kometenweg - Sonnenschein - Feuerwache Nord - Käfertal Rathaus - MA Käfertal Bf - Im Rott"
"54-856-54","54","3",,"19","Vogelstang real - Käfertal","B2A0CD","000000","MA Käfertal Bf - Platz der Freundschaft/Vogelstang Zentrum - MA real Vogelstang - Gorgsheimerstraße/Vogelstang Zentrum - Käfertal Rathaus - MA Käfertal Bf"
"58-22-58","58","3",,"19","Feudenheim - Luzenberg - Öllager - Luzenberg","A2C3D6","000000","(MA Seckenheim OEG-Bahnhof -) MA Feudenheim - Käfertal - Luzenberg - MA Friesenheimer Insel"
"50-31-50","50","3",,"19","Sandhofen - Neckarau West","92C56E","000000","MA Neckarau West - Neuostheim - Käfertal Süd - Speckweg - Waldhof Bf - Schönau - MA Sandhofen"
"50-34-50","50","3",,"19","Sandhofen - Neckarau West","92C56E","000000","MA Neckarau West - Neuostheim - Käfertal Süd - Speckweg - Waldhof Bf - Schönau - MA Sandhofen"
"52-3-52","52","3",,"19","Sandhofen - Kirschgartshausen","A89BB1","000000","MA Sandhofen - Scharhof - IKEA - MA Sandhofen"
"55-801-55","55","3",,"19","Waldhof - Käfertal","4E2583","FFFFFF","Käfertaler Wald - Am Herrschaftswald - Waldfriedhof - Glücksburgerweg - Waldstraße - Haus Waldhof -Karl-Feuerstein-Straße - MA Waldhof Bf"
"55-802-55","55","3",,"19","Waldhof - Käfertal","4E2583","FFFFFF","Käfertaler Wald - Am Herrschaftswald - Waldfriedhof - Glücksburgerweg - Waldstraße - Haus Waldhof -Karl-Feuerstein-Straße - MA Waldhof Bf"
"53-931-53E","53E","3",,"19","Kurpfalzbrücke - Käfertal / Im Rott","9D9D9C","000000","MA Kurpfalzbrücke - Luzenberg - Karl-Feuerstein-Straße - Waldstraße - Käfertal Wald - Kometenweg - Sonnenschein - Feuerwache Nord - Käfertal Rathaus - MA Käfertal Bf - Im Rott"
"55-301-55E","55E","3",,"19","Waldhof - Käfertal","9D9D9C","000000","Käfertaler Wald - Am Herrschaftswald - Waldfriedhof - Glücksburgerweg - Waldstraße - Haus Waldhof -Karl-Feuerstein-Straße - MA Waldhof Bf"
"60-307-60E","60E","3",,"19","Oststadt - Pfeifferswörth","9D9D9C","000000","Pfeifferswörth - Dudenstraße - Ulmenweg - Sandgewann - Herzogenriedstraße - Neckarstadt West - MA Hauptbahnhof - Lanzvilla"
"103-52-3","3","3",,"19",,"D6AD00","000000","Neckarau West - MA Hauptbahnhof"
"53-914-53","53","3",,"19","Kurpfalzbrücke - Käfertal / Im Rott","0BBBEF","000000","MA Kurpfalzbrücke - Luzenberg - Karl-Feuerstein-Straße - Waldstraße - Käfertal Wald - Kometenweg - Sonnenschein - Feuerwache Nord - Käfertal Rathaus - MA Käfertal Bf - Im Rott"
"57-3-57","57","3",,"19","Feudenheim - Wallstadt","5BC5F2","000000","MA Feudenheim - Wallstadt - (Vogelstang -) Wallstadt - MA Feudenheim"
"58-1-58","58","3",,"19","Feudenheim - Luzenberg - Öllager - Luzenberg","A2C3D6","000000","(MA Seckenheim OEG-Bahnhof -) MA Feudenheim - Käfertal - Luzenberg - MA Friesenheimer Insel"
"58-23-58","58","3",,"19","Feudenheim - Luzenberg - Öllager - Luzenberg","A2C3D6","000000","(MA Seckenheim OEG-Bahnhof -) MA Feudenheim - Käfertal - Luzenberg - MA Friesenheimer Insel"
"57-303-57E","57E","3",,"19","Feudenheim - Wallstadt","9D9D9C","000000","MA Feudenheim - Wallstadt - (Vogelstang -) Wallstadt - MA Feudenheim"
"106-211-6","6","3",,"19",,"966C29","FFFFFF","Planetarium - Neuostheim"
"106-212-6","6","3",,"19",,"966C29","FFFFFF","Neuostheim - Paradeplatz"
"58-24-58","58","3",,"19","Feudenheim - Luzenberg - Öllager - Luzenberg","A2C3D6","000000","(MA Seckenheim OEG-Bahnhof -) MA Feudenheim - Käfertal - Luzenberg - MA Friesenheimer Insel"
"56-801-56","56","3",,"19","Vogelstang - Käfertal","0BBBEF","000000","MA Vogelstang, Warnemünder Weg - MA Käfertal Bf"
"106-214-6","6","3",,"19",,"966C29","FFFFFF","Neuostheim - MA Hauptbahnhof"
"58-13-58","58","3",,"19","Feudenheim - Luzenberg - Öllager - Luzenberg","A2C3D6","000000","(MA Seckenheim OEG-Bahnhof -) MA Feudenheim - Käfertal - Luzenberg - MA Friesenheimer Insel"
"58-31-58","58","3",,"19","Feudenheim - Luzenberg - Öllager - Luzenberg","A2C3D6","000000","(MA Seckenheim OEG-Bahnhof -) MA Feudenheim - Käfertal - Luzenberg - MA Friesenheimer Insel"
"56-803-56","56","3",,"19","Vogelstang - Käfertal","0BBBEF","000000","MA Vogelstang, Warnemünder Weg - MA Käfertal Bf"
"64-812-64","64","3",,"19","MA Hauptbahnhof - Fahrlach - Käfertal","0091A6","FFFFFF","MA Hauptbahnhof - Wasserturm - Fahrlach - Feudenheim - MA Käfertal Bf"
"58-834-58","58","3",,"19","Feudenheim - Luzenberg - Öllager - Luzenberg","A2C3D6","000000","(MA Seckenheim OEG-Bahnhof -) MA Feudenheim - Käfertal - Luzenberg - MA Friesenheimer Insel"
