"stop_id","stop_name","stop_lat","stop_lon","location_type","platform_code"
"665011","Oderstraße","49.4877481","8.3516281","0","A"
"670911","Neckarhausen Friedhof","49.4609439","8.598045","0","A"
"670912","Neckarhausen Friedhof","49.46203","8.5986919","0","B"
"673911","Budapester Straße","49.5379431","8.3891689","0","A"
"674011","Londoner Ring","49.5438131","8.3894111","0","A"
"674111","Theodor-Heuss-Brücke","49.4133531","8.6925119","0","A"
"674112","Theodor-Heuss-Brücke","49.4133939","8.6910661","0","B"
"675511","Universität West","49.4876431","8.4575039","0","C"
"675512","Universität West","49.4869431","8.4573689","0","D"
"676411","MA Käfertaler Straße","49.5025739","8.502195","0","B"
"676412","MA Käfertaler Straße","49.5022769","8.5014939","0","A"
"679101","Ringstraße","49.40379","8.68219","0","B"
"679102","Ringstraße","49.4029189","8.6810669","0","A"
"679411","Montpellierbrücke","49.3995519","8.6768269","0","C"
"679412","Montpellierbrücke","49.3996569","8.67645","0","D"
"679421","Montpellierbrücke","49.4007861","8.6787861","0","A"
"679422","Montpellierbrücke","49.4004989","8.6783011","0","B"
"679501","Messplatz","49.3910861","8.6754619","0","A"
"679502","Messplatz","49.3910281","8.6753631","0","B"
"679511","Messplatz","49.3919339","8.6758031","0","C"
"679912","Mary-Somerville-Platz (hip)","49.3960039","8.67274","0","A"
"680311","Irisstraße","49.4588189","8.3722539","0","A"
"680312","Irisstraße","49.4589589","8.3719389","0","B"
"680411","Nelkestraße","49.4568861","8.3752539","0","A"
"680412","Nelkestraße","49.4567281","8.3754339","0","B"
"680511","Riedstraße","49.4554731","8.3780569","0","A"
"680512","Riedstraße","49.4554261","8.3779761","0","B"
"680611","Am Sandloch","49.4480511","8.4086711","0","B"
"680612","Am Sandloch","49.4488389","8.4082219","0","A"
"680711","Wasserwerk","49.4737531","8.3641869","0","A"
"680712","Wasserwerk","49.4736711","8.3640789","0","B"
"680811","Karlsbader Straße","49.4769511","8.4043319","0","B"
"680812","Karlsbader Straße","49.4770269","8.4040181","0","A"
"680911","Berufsbildungszentrum","49.4758369","8.4075931","0","B"
"680912","Berufsbildungszentrum","49.4757081","8.4076469","0","A"
"681011","Heuweg","49.4733089","8.4094711","0","B"
"681012","Heuweg","49.4733969","8.4094889","0","A"
"682511","Am Zapfenberg","49.4306669","8.6925839","0","A"
"682612","Rolloßweg","49.4302581","8.6910031","0","A"
"682711","Erich-Hübner-Platz","49.4284581","8.6874989","0","B"
"682712","Erich-Hübner-Platz","49.4281661","8.68758","0","A"
"683811","Mühlaustraße","49.5290989","8.3841919","0","A"
"683843","Mühlaustraße","49.5290989","8.3841919","0","V1"
"685512","Innovation Park (hip)","49.394185","8.6709339","0","A"
"685611","Eastsite","49.4754569","8.505995","0","A"
"685612","Eastsite","49.4752939","8.5060219","0","B"
"687711","Strandbad Blies","49.4754689","8.4151661","0","B"
"687712","Strandbad Blies","49.4756211","8.4154089","0","A"
"687811","In den Neugärten","49.4788719","8.3660369","0","A"
"687812","In den Neugärten","49.4791289","8.3660639","0","B"
"695712","Untere Rödt","49.40216","8.6472011","0","A"
"707311","Sickingenplatz","49.3841689","8.6827019","0","A"
"707312","Sickingenplatz","49.3840581","8.6828281","0","B"
"707313","Sickingenplatz","49.3841919","8.6813731","0","C"
"707314","Sickingenplatz","49.3838061","8.682145","0","D"
"707315","Sickingenplatz","49.3839761","8.6823161","0","E"
"707811","Hildastraße","49.4017969","8.6347681","0","A"
"712511","Großparthweiher","49.49817","8.3830689","0","B"
"712512","Großparthweiher","49.49859","8.3834819","0","A"
"713512","Speyererhof","49.3955481","8.709355","0","A"
"714001","Großsachsen Süd","49.5087339","8.6559589","0","1"
"714002","Großsachsen Süd","49.5093239","8.6559589","0","2"
"714211","Adolf-Diesterweg-Straße","49.4898611","8.3654619","0","A"
"730311","Kolpingstraße","49.4867269","8.48263","0","A"
"730312","Kolpingstraße","49.4866219","8.4827911","0","B"
"752011","Walzmühle","49.4780431","8.4531381","0","B"
"752012","Walzmühle","49.477985","8.4539011","0","A"
"752042","Walzmühle","49.47729","8.4552039","0","V2"
"752111","Rheinallee Süd","49.4746281","8.4556081","0","A"
"752112","Rheinallee Süd","49.4738869","8.4553569","0","B"
"752212","Drehbrücke","49.47035","8.4528319","0","A"
"752241","Drehbrücke","49.47063","8.4534881","0","V1"
"752611","Rheinallee Nord","49.47656","8.4554111","0","A"
"814711","MA Waldorfschule","49.4493119","8.4730361","0","A"
"815311","Integrierte Gesamtschule (IGSLO)","49.4844919","8.3641781","0","A"
